"parameter_id","category"
"IMPC_HOU_060_001","Other"
"IMPC_HOU_061_001","Other"
"IMPC_HOU_062_001","Other"
"IMPC_HOU_063_001","Other"
"IMPC_HOU_064_001","Other"
"IMPC_HOU_065_001","Other"
"IMPC_HOU_066_001","Other"
"IMPC_HOU_067_001","Other"
"IMPC_CAL_031_001","Other"
"IMPC_CAL_010_003","Other"
"IMPC_CAL_020_003","Other"
"IMPC_CAL_042_001","Other"
"IMPC_HWT_003_001","Weight"
"IMPC_HWT_005_001","Weight"
"IMPC_HWT_006_001","Weight"
"IMPC_HWT_007_001","Weight"
"IMPC_HWT_008_001","Weight"
"IMPC_HWT_009_001","Weight"
"IMPC_HWT_010_001","Weight"
"IMPC_HWT_011_001","Weight"
"IMPC_HWT_001_001","Weight"
"IMPC_HWT_002_001","Weight"
"IMPC_HWT_012_001","Weight"
"IMPC_HWT_013_001","Weight"
"IMPC_IMM_001_001","Immunology"
"IMPC_IMM_002_001","Immunology"
"IMPC_IMM_003_001","Immunology"
"IMPC_IMM_004_001","Immunology"
"IMPC_IMM_005_001","Immunology"
"IMPC_IMM_006_001","Immunology"
"IMPC_IMM_007_001","Immunology"
"IMPC_IMM_008_001","Immunology"
"IMPC_IMM_009_001","Immunology"
"IMPC_IMM_010_001","Immunology"
"IMPC_IMM_011_001","Immunology"
"IMPC_IMM_012_001","Immunology"
"IMPC_IMM_013_001","Immunology"
"IMPC_IMM_014_001","Immunology"
"IMPC_IMM_015_001","Immunology"
"IMPC_IMM_016_001","Immunology"
"IMPC_IMM_017_001","Immunology"
"IMPC_IMM_018_001","Immunology"
"IMPC_IMM_019_001","Immunology"
"IMPC_IMM_020_001","Immunology"
"IMPC_IMM_021_001","Immunology"
"IMPC_IMM_022_001","Immunology"
"IMPC_IMM_023_001","Immunology"
"IMPC_IMM_024_001","Immunology"
"IMPC_IMM_025_001","Immunology"
"IMPC_IMM_028_001","Immunology"
"IMPC_IMM_029_001","Immunology"
"IMPC_IMM_030_001","Immunology"
"IMPC_IMM_031_001","Immunology"
"IMPC_IMM_032_001","Immunology"
"IMPC_IMM_033_001","Immunology"
"IMPC_IMM_034_001","Immunology"
"IMPC_IMM_035_001","Immunology"
"IMPC_IMM_036_001","Immunology"
"IMPC_IMM_037_001","Immunology"
"IMPC_IMM_038_001","Immunology"
"IMPC_IMM_039_001","Immunology"
"IMPC_IMM_040_001","Immunology"
"IMPC_IMM_041_001","Immunology"
"IMPC_IMM_042_001","Immunology"
"IMPC_IMM_043_001","Immunology"
"IMPC_IMM_044_001","Immunology"
"IMPC_IMM_045_001","Immunology"
"IMPC_IMM_046_001","Immunology"
"IMPC_IMM_047_001","Immunology"
"IMPC_IMM_048_001","Immunology"
"IMPC_IMM_049_001","Immunology"
"IMPC_IMM_050_001","Immunology"
"IMPC_IMM_051_001","Immunology"
"IMPC_IMM_052_001","Immunology"
"IMPC_IMM_053_001","Immunology"
"IMPC_IMM_054_001","Immunology"
"IMPC_IMM_055_001","Immunology"
"IMPC_IMM_056_001","Immunology"
"IMPC_IMM_057_001","Immunology"
"IMPC_IMM_058_001","Immunology"
"IMPC_IMM_059_001","Immunology"
"IMPC_IMM_060_001","Immunology"
"IMPC_IMM_061_001","Immunology"
"IMPC_IMM_062_001","Immunology"
"IMPC_IMM_063_001","Immunology"
"IMPC_IMM_064_001","Immunology"
"IMPC_IMM_065_001","Immunology"
"IMPC_IMM_066_001","Immunology"
"IMPC_IMM_067_001","Immunology"
"IMPC_IMM_068_001","Immunology"
"IMPC_IMM_069_001","Immunology"
"IMPC_IMM_070_001","Immunology"
"IMPC_IMM_071_001","Immunology"
"IMPC_IMM_072_001","Immunology"
"IMPC_IMM_073_001","Immunology"
"IMPC_IMM_074_001","Immunology"
"IMPC_IMM_075_001","Immunology"
"IMPC_IMM_076_001","Immunology"
"IMPC_IMM_077_001","Immunology"
"IMPC_IMM_078_001","Immunology"
"IMPC_IMM_079_001","Immunology"
"IMPC_IMM_080_001","Immunology"
"IMPC_IMM_081_001","Immunology"
"IMPC_IMM_082_001","Immunology"
"IMPC_IMM_083_001","Immunology"
"IMPC_IMM_084_001","Immunology"
"IMPC_IMM_085_001","Immunology"
"IMPC_IMM_086_001","Immunology"
"IMPC_IMM_087_001","Immunology"
"IMPC_IMM_088_001","Immunology"
"IMPC_IMM_089_001","Immunology"
"IMPC_IMM_090_001","Immunology"
"IMPC_IMM_091_001","Immunology"
"IMPC_IMM_092_001","Immunology"
"IMPC_IMM_093_001","Immunology"
"IMPC_IMM_094_001","Immunology"
"IMPC_IMM_095_001","Immunology"
"IMPC_IMM_026_001","Immunology"
"IMPC_IMM_027_001","Immunology"
"IMPC_IMM_096_001","Immunology"
"IMPC_IMM_097_001","Immunology"
"IMPC_IMM_098_001","Immunology"
"IMPC_IMM_099_001","Immunology"
"IMPC_IMM_100_001","Immunology"
"IMPC_IMM_101_001","Immunology"
"IMPC_IMM_102_001","Immunology"
"IMPC_IMM_103_001","Immunology"
"IMPC_IMM_104_001","Immunology"
"IMPC_IMM_105_001","Immunology"
"IMPC_IMM_106_001","Immunology"
"IMPC_IMM_107_001","Immunology"
"IMPC_IMM_108_001","Immunology"
"IMPC_IMM_109_001","Immunology"
"IMPC_IMM_110_001","Immunology"
"IMPC_IMM_111_001","Immunology"
"IMPC_IMM_112_001","Immunology"
"IMPC_IMM_113_001","Immunology"
"IMPC_IMM_114_001","Immunology"
"IMPC_IMM_115_001","Immunology"
"IMPC_GEL_001_001","Other"
"IMPC_GEL_002_001","Other"
"IMPC_GEL_003_001","Other"
"IMPC_GEL_004_001","Other"
"IMPC_GEL_005_001","Other"
"IMPC_GEL_006_001","Other"
"IMPC_GEL_007_001","Other"
"IMPC_GEL_008_001","Other"
"IMPC_GEL_009_001","Other"
"IMPC_GEL_010_001","Other"
"IMPC_GEL_011_001","Other"
"IMPC_GEL_012_001","Other"
"IMPC_GEL_013_001","Other"
"IMPC_GEL_014_001","Other"
"IMPC_GEL_015_001","Other"
"IMPC_GEL_016_001","Other"
"IMPC_GEL_017_001","Other"
"IMPC_GEL_018_001","Other"
"IMPC_GEL_019_001","Other"
"IMPC_GEL_020_001","Other"
"IMPC_GEL_021_001","Other"
"IMPC_GEL_022_001","Other"
"IMPC_GEL_023_001","Other"
"IMPC_GEL_024_001","Other"
"IMPC_GEL_025_001","Other"
"IMPC_GEL_026_001","Other"
"IMPC_GEL_027_001","Other"
"IMPC_GEL_028_001","Other"
"IMPC_GEL_029_001","Other"
"IMPC_GEL_030_001","Other"
"IMPC_GEL_031_001","Other"
"IMPC_GEL_032_001","Other"
"IMPC_GEL_033_001","Other"
"IMPC_GEL_034_001","Other"
"IMPC_GEL_035_001","Other"
"IMPC_GEL_036_001","Other"
"IMPC_GEL_037_001","Other"
"IMPC_GEL_038_001","Other"
"IMPC_GEL_039_001","Other"
"IMPC_GEL_040_001","Other"
"IMPC_GEL_041_001","Other"
"IMPC_GEL_042_001","Other"
"IMPC_GEL_043_001","Other"
"IMPC_GEL_044_001","Other"
"IMPC_GEL_045_001","Other"
"IMPC_GEL_046_001","Other"
"IMPC_GEL_047_001","Other"
"IMPC_GEL_048_001","Other"
"IMPC_GEL_049_001","Other"
"IMPC_GEL_050_001","Other"
"IMPC_GEL_051_001","Other"
"IMPC_GEL_052_001","Other"
"IMPC_GEL_053_001","Other"
"IMPC_GEL_054_001","Other"
"IMPC_BLK_003_001","Other"
"IMPC_BLK_006_001","Other"
"IMPC_BLK_007_001","Other"
"IMPC_BLK_008_001","Other"
"IMPC_BLK_009_001","Other"
"IMPC_BLK_010_001","Other"
"IMPC_BLK_011_001","Other"
"IMPC_BLK_012_001","Other"
"IMPC_BLK_013_001","Other"
"IMPC_BLK_014_001","Other"
"IMPC_BLK_015_001","Other"
"IMPC_BLK_016_001","Other"
"IMPC_BLK_017_001","Other"
"IMPC_BLK_018_001","Other"
"IMPC_BLK_019_001","Other"
"IMPC_BLK_020_001","Other"
"IMPC_BLK_021_001","Other"
"IMPC_BLK_022_001","Other"
"IMPC_BLK_023_001","Other"
"IMPC_BLK_024_001","Other"
"IMPC_BLK_025_001","Other"
"IMPC_BLK_026_001","Other"
"IMPC_BLK_027_001","Other"
"IMPC_BLK_028_001","Other"
"IMPC_BLK_029_001","Other"
"IMPC_BLK_030_001","Other"
"IMPC_BLK_031_001","Other"
"IMPC_BLK_032_001","Other"
"IMPC_BLK_033_001","Other"
"IMPC_BLK_034_001","Other"
"IMPC_BLK_035_001","Other"
"IMPC_BLK_036_001","Other"
"IMPC_BLK_037_001","Other"
"IMPC_BLK_038_001","Other"
"IMPC_BLK_039_001","Other"
"IMPC_BLK_040_001","Other"
"IMPC_BLK_041_001","Other"
"IMPC_BLK_042_001","Other"
"IMPC_BLK_001_001","Other"
"IMPC_BLK_002_001","Other"
"IMPC_BLK_043_001","Other"
"IMPC_BLK_044_001","Other"
"IMPC_BLK_045_001","Other"
"IMPC_BLK_046_001","Other"
"IMPC_BLK_047_001","Other"
"IMPC_BLK_048_001","Other"
"IMPC_BLK_049_001","Other"
"IMPC_BLK_050_001","Other"
"IMPC_BLK_051_001","Other"
"IMPC_BLK_052_001","Other"
"IMPC_BLK_053_001","Other"
"IMPC_BLK_054_001","Other"
"IMPC_BLK_055_001","Other"
"IMPC_BLK_056_001","Other"
"IMPC_GEL_007_002","Other"
"IMPC_GEL_008_002","Other"
"IMPC_GEL_012_002","Other"
"IMPC_GEL_017_002","Other"
"IMPC_GEL_036_002","Other"
"IMPC_GEL_037_002","Other"
"IMPC_GEL_055_001","Other"
"IMPC_ACS_040_001","Other"
"IMPC_GEL_056_001","Other"
"IMPC_GEL_057_001","Other"
"IMPC_GEL_058_001","Other"
"IMPC_GEL_059_001","Other"
"IMPC_GEL_060_001","Other"
"IMPC_GEL_061_001","Other"
"IMPC_GEL_062_001","Other"
"IMPC_GEL_063_001","Other"
"IMPC_GEL_064_001","Other"
"IMPC_GEL_065_001","Other"
"IMPC_GEL_066_001","Other"
"IMPC_HIS_179_001","Other"
"IMPC_HIS_180_001","Other"
"IMPC_HIS_181_001","Other"
"IMPC_HIS_182_001","Other"
"IMPC_HIS_183_001","Other"
"IMPC_HIS_184_001","Other"
"IMPC_HIS_185_001","Other"
"IMPC_HIS_186_001","Other"
"IMPC_HIS_187_001","Other"
"IMPC_HIS_188_001","Other"
"IMPC_HIS_189_001","Other"
"IMPC_HIS_190_001","Other"
"IMPC_HIS_191_001","Other"
"IMPC_HIS_192_001","Other"
"IMPC_HIS_193_001","Other"
"IMPC_HIS_194_001","Other"
"IMPC_HIS_195_001","Other"
"IMPC_HIS_196_001","Other"
"IMPC_HIS_197_001","Other"
"IMPC_HIS_198_001","Other"
"IMPC_HIS_199_001","Other"
"IMPC_HIS_200_001","Other"
"IMPC_HIS_201_001","Other"
"IMPC_HIS_202_001","Other"
"IMPC_HIS_203_001","Other"
"IMPC_HIS_204_001","Other"
"IMPC_HIS_205_001","Other"
"IMPC_HIS_206_001","Other"
"IMPC_HIS_207_001","Other"
"IMPC_GEM_001_001","Morphology"
"IMPC_GEM_002_001","Morphology"
"IMPC_GEM_003_001","Morphology"
"IMPC_GEM_004_001","Morphology"
"IMPC_GEM_005_001","Morphology"
"IMPC_GEM_006_001","Morphology"
"IMPC_GEM_008_001","Morphology"
"IMPC_GEM_009_001","Morphology"
"IMPC_GEM_010_001","Morphology"
"IMPC_GEM_011_001","Morphology"
"IMPC_GEM_012_001","Morphology"
"IMPC_GEM_013_001","Morphology"
"IMPC_GEM_014_001","Morphology"
"IMPC_GEM_015_001","Morphology"
"IMPC_GEM_016_001","Morphology"
"IMPC_GEM_018_001","Morphology"
"IMPC_GEM_020_001","Morphology"
"IMPC_GEM_022_001","Morphology"
"IMPC_GEM_023_001","Morphology"
"IMPC_GEM_025_001","Morphology"
"IMPC_GEM_026_001","Morphology"
"IMPC_GEM_030_001","Morphology"
"IMPC_GEM_031_001","Morphology"
"IMPC_GEM_033_001","Morphology"
"IMPC_GEM_034_001","Morphology"
"IMPC_GEM_035_001","Morphology"
"IMPC_GEM_037_001","Morphology"
"IMPC_GEM_038_001","Morphology"
"IMPC_GEM_039_001","Morphology"
"IMPC_GEM_040_001","Morphology"
"IMPC_GEM_042_001","Morphology"
"IMPC_GEM_043_001","Morphology"
"IMPC_GEM_044_001","Morphology"
"IMPC_GEM_045_001","Morphology"
"IMPC_GEM_046_001","Morphology"
"IMPC_EVL_001_001","Other"
"IMPC_EVL_002_001","Other"
"IMPC_EVL_003_001","Other"
"IMPC_EVL_004_001","Other"
"IMPC_EVL_005_001","Other"
"IMPC_EVL_006_001","Other"
"IMPC_EVL_007_001","Other"
"IMPC_EVL_008_001","Other"
"IMPC_EVL_009_001","Other"
"IMPC_EVL_010_001","Other"
"IMPC_EVL_011_001","Other"
"IMPC_EVL_012_001","Other"
"IMPC_EVL_013_001","Other"
"IMPC_EVL_014_001","Other"
"IMPC_EVL_015_001","Other"
"IMPC_EVL_016_001","Other"
"IMPC_EVL_017_001","Other"
"IMPC_EVL_018_001","Other"
"IMPC_EVL_019_001","Other"
"IMPC_EVL_020_001","Other"
"IMPC_EVL_021_001","Other"
"IMPC_EVL_022_001","Other"
"IMPC_EVL_023_001","Other"
"IMPC_EVL_024_001","Other"
"IMPC_EVL_025_001","Other"
"IMPC_EVL_026_001","Other"
"IMPC_EVL_027_001","Other"
"IMPC_EYE_092_002","Vision"
"IMPC_BWT_001_001","Other"
"IMPC_BWT_002_001","Other"
"IMPC_BWT_003_001","Other"
"IMPC_BWT_004_001","Other"
"IMPC_BWT_005_001","Other"
"IMPC_BWT_006_001","Other"
"IMPC_BWT_007_001","Other"
"IMPC_BWT_008_001","Other"
"IMPC_OFD_005_001","Locomotion"
"IMPC_OFD_006_001","Locomotion"
"IMPC_OFD_007_001","Locomotion"
"IMPC_OFD_008_001","Locomotion"
"IMPC_OFD_009_001","Locomotion"
"IMPC_OFD_010_001","Locomotion"
"IMPC_OFD_011_001","Locomotion"
"IMPC_OFD_012_001","Locomotion"
"IMPC_OFD_013_001","Locomotion"
"IMPC_OFD_014_001","Locomotion"
"IMPC_OFD_015_001","Locomotion"
"IMPC_OFD_016_001","Locomotion"
"IMPC_OFD_017_001","Locomotion"
"IMPC_OFD_018_001","Locomotion"
"IMPC_OFD_019_001","Locomotion"
"IMPC_OFD_020_001","Locomotion"
"IMPC_OFD_021_001","Locomotion"
"IMPC_OFD_022_001","Locomotion"
"IMPC_OFD_023_001","Locomotion"
"IMPC_OFD_024_001","Locomotion"
"IMPC_OFD_025_001","Locomotion"
"IMPC_OFD_026_001","Locomotion"
"IMPC_OFD_027_001","Locomotion"
"IMPC_OFD_028_001","Locomotion"
"IMPC_OFD_029_001","Locomotion"
"IMPC_OFD_030_001","Locomotion"
"IMPC_OFD_031_001","Locomotion"
"IMPC_OFD_032_001","Locomotion"
"IMPC_OFD_033_001","Locomotion"
"IMPC_OFD_034_001","Locomotion"
"IMPC_OFD_035_001","Locomotion"
"IMPC_OFD_036_001","Locomotion"
"IMPC_OFD_037_001","Locomotion"
"IMPC_OFD_038_001","Locomotion"
"IMPC_OFD_039_001","Locomotion"
"IMPC_OFD_040_001","Locomotion"
"IMPC_OFD_041_001","Locomotion"
"IMPC_OFD_001_001","Locomotion"
"IMPC_OFD_002_001","Locomotion"
"IMPC_OFD_003_001","Locomotion"
"IMPC_OFD_004_001","Locomotion"
"IMPC_OFD_042_001","Locomotion"
"IMPC_OFD_043_001","Locomotion"
"IMPC_OFD_044_001","Locomotion"
"IMPC_OFD_045_001","Locomotion"
"IMPC_OFD_046_001","Locomotion"
"IMPC_OFD_047_001","Locomotion"
"IMPC_OFD_048_001","Locomotion"
"IMPC_OFD_049_001","Locomotion"
"IMPC_OFD_050_001","Locomotion"
"IMPC_OFD_051_001","Locomotion"
"IMPC_OFD_052_001","Locomotion"
"IMPC_GEO_007_001","Other"
"IMPC_GEO_009_001","Other"
"IMPC_GEO_010_001","Other"
"IMPC_GEO_017_001","Other"
"IMPC_GEO_018_001","Other"
"IMPC_GEO_025_001","Other"
"IMPC_GEO_026_001","Other"
"IMPC_GEO_034_001","Other"
"IMPC_GEO_038_001","Other"
"IMPC_GEO_041_001","Other"
"IMPC_GEO_042_001","Other"
"IMPC_GEO_043_001","Other"
"IMPC_GEO_047_001","Other"
"IMPC_GEO_048_001","Other"
"IMPC_EVM_001_001","Other"
"IMPC_EVM_002_001","Other"
"IMPC_EVM_003_001","Other"
"IMPC_EVM_004_001","Other"
"IMPC_EVM_005_001","Other"
"IMPC_EVM_006_001","Other"
"IMPC_EVM_007_001","Other"
"IMPC_EVM_008_001","Other"
"IMPC_EVM_009_001","Other"
"IMPC_EVM_010_001","Other"
"IMPC_EVM_011_001","Other"
"IMPC_EVM_012_001","Other"
"IMPC_EVM_013_001","Other"
"IMPC_EVM_014_001","Other"
"IMPC_EVM_015_001","Other"
"IMPC_EVM_016_001","Other"
"IMPC_EVM_017_001","Other"
"IMPC_EVM_018_001","Other"
"IMPC_EVM_019_001","Other"
"IMPC_EVM_020_001","Other"
"IMPC_EVM_021_001","Other"
"IMPC_EVM_022_001","Other"
"IMPC_EVM_023_001","Other"
"IMPC_EVM_024_001","Other"
"IMPC_EVM_025_001","Other"
"IMPC_EVM_026_001","Other"
"IMPC_EVM_027_001","Other"
"IMPC_GEP_004_001","Other"
"IMPC_GEP_005_001","Other"
"IMPC_GEP_011_001","Other"
"IMPC_GEP_012_001","Other"
"IMPC_GEP_018_001","Other"
"IMPC_GEP_019_001","Other"
"IMPC_GEP_029_001","Other"
"IMPC_GEP_030_001","Other"
"IMPC_GEP_031_001","Other"
"IMPC_GEP_039_001","Other"
"IMPC_GEP_047_001","Other"
"IMPC_GEP_048_001","Other"
"IMPC_GEP_049_001","Other"
"IMPC_GEP_055_001","Other"
"IMPC_GEP_059_001","Other"
"IMPC_GEP_060_001","Other"
"IMPC_GEP_061_001","Other"
"IMPC_CSD_040_001","Physical_Characteristics"
"IMPC_CSD_041_001","Physical_Characteristics"
"IMPC_CSD_042_001","Physical_Characteristics"
"IMPC_CSD_043_001","Physical_Characteristics"
"IMPC_CSD_044_001","Physical_Characteristics"
"IMPC_CSD_045_001","Physical_Characteristics"
"IMPC_CSD_048_001","Physical_Characteristics"
"IMPC_CSD_049_001","Physical_Characteristics"
"IMPC_CSD_050_001","Physical_Characteristics"
"IMPC_CSD_051_001","Physical_Characteristics"
"IMPC_CSD_052_001","Physical_Characteristics"
"IMPC_CSD_053_001","Physical_Characteristics"
"IMPC_CSD_054_001","Physical_Characteristics"
"IMPC_CSD_055_001","Physical_Characteristics"
"IMPC_FER_001_001","Other"
"IMPC_FER_002_001","Other"
"IMPC_FER_003_001","Other"
"IMPC_FER_004_001","Other"
"IMPC_FER_005_001","Other"
"IMPC_FER_006_001","Other"
"IMPC_FER_007_001","Other"
"IMPC_FER_008_001","Other"
"IMPC_FER_009_001","Other"
"IMPC_FER_010_001","Other"
"IMPC_FER_011_001","Other"
"IMPC_FER_012_001","Other"
"IMPC_FER_013_001","Other"
"IMPC_FER_014_001","Other"
"IMPC_FER_015_001","Other"
"IMPC_FER_016_001","Other"
"IMPC_FER_017_001","Other"
"IMPC_FER_018_001","Other"
"IMPC_FER_019_001","Other"
"IMPC_FER_020_001","Other"
"IMPC_FER_021_001","Other"
"IMPC_FER_022_001","Other"
"IMPC_FER_023_001","Other"
"IMPC_FER_024_001","Other"
"IMPC_FER_025_001","Other"
"IMPC_EOL_013_001","Other"
"IMPC_EOL_014_001","Other"
"IMPC_EOL_015_001","Other"
"IMPC_EOL_016_001","Other"
"IMPC_EOL_017_001","Other"
"IMPC_EOL_018_001","Other"
"IMPC_EOL_019_001","Other"
"IMPC_EOL_020_001","Other"
"IMPC_EOL_021_001","Other"
"IMPC_EOL_022_001","Other"
"IMPC_EOL_023_001","Other"
"IMPC_EOL_024_001","Other"
"IMPC_EOL_025_001","Other"
"IMPC_EOL_026_001","Other"
"IMPC_EOL_027_001","Other"
"IMPC_EOL_028_001","Other"
"IMPC_EOL_029_001","Other"
"IMPC_EOL_030_001","Other"
"IMPC_EOL_031_001","Other"
"IMPC_EOL_032_001","Other"
"IMPC_EOL_033_001","Other"
"IMPC_EOL_034_001","Other"
"IMPC_EOL_035_001","Other"
"IMPC_EOL_036_001","Other"
"IMPC_EOL_037_001","Other"
"IMPC_EOL_038_001","Other"
"IMPC_EOL_039_001","Other"
"IMPC_EOL_040_001","Other"
"IMPC_EOL_041_001","Other"
"IMPC_EOL_042_001","Other"
"IMPC_EOL_043_001","Other"
"IMPC_EOL_044_001","Other"
"IMPC_EOL_045_001","Other"
"IMPC_EOL_046_001","Other"
"IMPC_EOL_047_001","Other"
"IMPC_EOL_048_001","Other"
"IMPC_EOL_049_001","Other"
"IMPC_EOL_050_001","Other"
"IMPC_EOL_051_001","Other"
"IMPC_EOL_052_001","Other"
"IMPC_EOL_053_001","Other"
"IMPC_EML_018_001","Other"
"IMPC_EML_019_001","Other"
"IMPC_EML_020_001","Other"
"IMPC_EML_021_001","Other"
"IMPC_EML_022_001","Other"
"IMPC_EML_023_001","Other"
"IMPC_EML_024_001","Other"
"IMPC_EML_025_001","Other"
"IMPC_EML_026_001","Other"
"IMPC_EML_027_001","Other"
"IMPC_EML_028_001","Other"
"IMPC_EML_029_001","Other"
"IMPC_EML_030_001","Other"
"IMPC_EML_031_001","Other"
"IMPC_EML_032_001","Other"
"IMPC_EML_033_001","Other"
"IMPC_EML_034_001","Other"
"IMPC_EML_035_001","Other"
"IMPC_EML_036_001","Other"
"IMPC_EML_037_001","Other"
"IMPC_EML_038_001","Other"
"IMPC_EML_039_001","Other"
"IMPC_EML_040_001","Other"
"IMPC_EML_041_001","Other"
"IMPC_EML_042_001","Other"
"IMPC_EML_043_001","Other"
"IMPC_EML_044_001","Other"
"IMPC_EML_045_001","Other"
"IMPC_EML_046_001","Other"
"IMPC_EML_047_001","Other"
"IMPC_EML_048_001","Other"
"IMPC_EML_049_001","Other"
"IMPC_EML_050_001","Other"
"IMPC_EML_051_001","Other"
"IMPC_EML_052_001","Other"
"IMPC_EML_053_001","Other"
"IMPC_EML_054_001","Other"
"IMPC_EML_055_001","Other"
"IMPC_EML_056_001","Other"
"IMPC_EML_057_001","Other"
"IMPC_EML_058_001","Other"
"IMPC_EVO_001_001","Other"
"IMPC_EVO_002_001","Other"
"IMPC_EVO_003_001","Other"
"IMPC_EVO_004_001","Other"
"IMPC_EVO_005_001","Other"
"IMPC_EVO_006_001","Other"
"IMPC_EVO_007_001","Other"
"IMPC_EVO_008_001","Other"
"IMPC_EVO_009_001","Other"
"IMPC_EVO_010_001","Other"
"IMPC_EVO_011_001","Other"
"IMPC_EVO_012_001","Other"
"IMPC_EVO_013_001","Other"
"IMPC_EVO_014_001","Other"
"IMPC_EVO_015_001","Other"
"IMPC_EVO_016_001","Other"
"IMPC_EVO_017_001","Other"
"IMPC_EVO_018_001","Other"
"IMPC_EVO_019_001","Other"
"IMPC_EVO_020_001","Other"
"IMPC_EVO_021_001","Other"
"IMPC_EVO_022_001","Other"
"IMPC_EVO_023_001","Other"
"IMPC_EVO_024_001","Other"
"IMPC_EVO_025_001","Other"
"IMPC_EVO_026_001","Other"
"IMPC_EVO_027_001","Other"
"IMPC_GEM_008_002","Morphology"
"IMPC_GEM_034_002","Morphology"
"JAXLA_CSD_012_001","Physical_Characteristics"
"ESLIM_009_001_702","Other"
"ESLIM_019_001_003","Immunoglobulins"
"M-G-P_013_001_004","Vision"
"JAX_OFD_021_001","Locomotion"
"M-G-P_007_001_009","Other"
"UCD_OWT_029_001","Weight"
"M-G-P_007_001_015","Other"
"JAX_PLC_005_001","Metabolism"
"HRWLLA_EYE_092_001","Vision"
"JAX_LDT_008_001","Behaviour"
"ESLIM_008_001_008","Other"
"ESLIM_018_001_004","Immunology"
"JAX_URI_004_001","Urianalysis"
"ESLIM_016_001_006","Haematology"
"JAX_SLW_006_001","Sleep"
"JAX_OFD_010_001","Locomotion"
"ESLIM_007_001_006","Other"
"ESLIM_019_001_007","Immunoglobulins"
"KMPCIP_CSD_005_001","Physical_Characteristics"
"M-G-P_007_001_005","Other"
"JAX_OFD_009_001","Locomotion"
"UCDLA_HEM_002_001","Haematology"
"ESLIM_008_001_012","Other"
"KMPCLA_CSD_008_001","Physical_Characteristics"
"ESLIM_007_001_012","Other"
"JAX_OFD_020_001","Locomotion"
"JAX_OFD_007_001","Locomotion"
"ESLIM_016_001_002","Haematology"
"M-G-P_013_001_003","Vision"
"JAX_SLW_007_001","Sleep"
"KMPCIP_CSD_008_001","Physical_Characteristics"
"JAXLA_CSD_078_001","Physical_Characteristics"
"ESLIM_018_001_006","Immunology"
"KMPCLA_CBC_004_001","Haematology"
"HRWLLA_EYE_017_001","Vision"
"JAX_LDT_006_001","Behaviour"
"M-G-P_008_001_012","Other"
"KMPCLA_CSD_011_001","Physical_Characteristics"
"ESLIM_015_001_019","Other"
"UCDIP_GRS_009_001","Grip_Strength"
"ESLIM_016_001_007","Haematology"
"JAX_LDT_005_001","Behaviour"
"M-G-P_013_001_007","Vision"
"CCP_XRY_063_001","Image"
"ESLIM_011_001_010","Other"
"ESLIM_005_001_004","Other"
"HRWLLA_CSD_036_001","Physical_Characteristics"
"ESLIM_019_001_001","Immunoglobulins"
"KMPCLA_OFD_020_001","Locomotion"
"JAX_SLW_008_001","Sleep"
"JAX_OFD_013_001","Locomotion"
"KMPCLA_CSD_005_001","Physical_Characteristics"
"JAXLA_CSD_007_001","Physical_Characteristics"
"JAX_ROT_002_001","Other"
"ESLIM_015_001_018","Other"
"ESLIM_007_001_008","Other"
"KMPCLA_GRS_010_001","Grip_Strength"
"ESLIM_018_001_008","Immunology"
"KMPCLA_GRS_011_001","Grip_Strength"
"ESLIM_015_001_017","Other"
"ESLIM_007_001_011","Other"
"HRWL_OWT_001_001","Weight"
"JAX_SLW_013_001","Sleep"
"ESLIM_019_001_002","Immunoglobulins"
"JAX_OFD_014_001","Locomotion"
"ESLIM_008_001_001","Other"
"JAX_LDT_003_001","Behaviour"
"KMPCLA_CBC_010_001","Haematology"
"M-G-P_013_001_008","Vision"
"CCP_XRY_031_001","Image"
"JAX_LDT_009_001","Behaviour"
"M-G-P_026_001_007","Other"
"JAX_PLC_004_001","Metabolism"
"ESLIM_011_001_009","Other"
"KMPCLA_OFD_009_001","Locomotion"
"ESLIM_007_001_003","Other"
